"Time","Distance","Ground Speed","Engine RPM","Throttle Pos","Brake Pos","Clutch Pos","Steered Angle","G Force Lat","G Force Long","Eng Oil Temp","Eng Water Temp","Clutch RPM","Gear","Steering Arm Force","Fuel Level","G Force Vert","Susp Pos FL","Susp Pos FR","Susp Pos RL","Susp Pos RR","Ride Height FL","Ride Height FR","Ride Height RL","Ride Height RR","Brake Temp FL","Brake Temp FR","Brake Temp RL","Brake Temp RR","Tyre Pressure FL","Tyre Pressure FR","Tyre Pressure RL","Tyre Pressure RR","Tyre Load FL","Tyre Load FR","Tyre Load RL","Tyre Load RR","Lat Force FL","Lat Force FR","Lat Force RL","Lat Force RR","Slide Pct FL","Slide Pct FR","Slide Pct RL","Slide Pct RR","Tyre Temp FL Outer","Tyre Temp FL Centre","Tyre Temp FL Inner","Tyre Temp FR Inner","Tyre Temp FR Center","Tyre Temp FR Outer","Tyre Temp RL Outer","Tyre Temp RL Centre","Tyre Temp RL Inner","Tyre Temp RR Inner","Tyre Temp RR Center","Tyre Temp RR Outer","Wheel Rot Speed FL","Wheel Rot Speed FR","Wheel Rot Speed RL","Wheel Rot Speed RR","Tyre Wear FL","Tyre Wear FR","Tyre Wear RL","Tyre Wear RR","Rear Brake Bias","Engine Boost","FL Brake disc","FR Brake disc","RL Brake disc","RR Brake disc","Ambient Temperature","Track Temperature","Front Compound","Rear Compound"
"s","m","km/h","rpm","%","%","%","deg","G","G","C","C","rpm","","N","l","G","mm","mm","mm","mm","mm","mm","mm","mm","C","C","C","C","kPa","kPa","kPa","kPa","N","N","N","N","N","N","N","N","%","%","%","%","C","C","C","C","C","C","C","C","C","C","C","C","rad/s","rad/s","rad/s","rad/s","%","%","%","%","%","","cm","cm","cm","cm","C","C","",""
"136.800","6231","223.9","5857","100.00","0.00","0.00","0.00","-0.41","-0.06","61.4","53.0","5857","6","0","15.64","0.00","23.7","22.6","36.3","35.3","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2559","2235","3510","3216","-515","-550","-680","-490","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-235.1","-234.3","-228.1","-227.6","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"136.900","6238","224.0","5861","100.00","0.00","0.00","0.00","-0.47","-0.02","61.4","53.0","5861","6","0","15.64","0.09","28.6","28.0","41.0","39.6","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2336","2154","3925","3562","-544","-595","-841","-625","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-235.7","-234.6","-228.2","-227.8","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"137.000","6244","224.2","5870","100.00","0.00","0.00","0.00","-0.50","-0.06","61.4","53.0","5870","6","0","15.64","-0.04","25.2","23.9","39.4","38.2","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2571","2161","3446","3093","-640","-638","-832","-620","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-235.6","-234.6","-228.6","-228.1","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"137.100","6250","224.3","5868","100.00","0.00","0.00","0.00","-0.51","-0.03","61.4","53.0","5868","6","0","15.64","0.12","30.2","28.4","41.9","40.3","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2447","2155","3934","3620","-563","-592","-936","-721","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-236.1","-234.8","-228.5","-228.1","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"137.200","6256","224.5","5879","100.00","0.00","0.00","0.00","-0.43","-0.06","61.4","53.0","5879","6","0","15.64","-0.15","25.4","23.6","41.3","40.0","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2394","1995","3283","3032","-553","-553","-728","-544","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-235.9","-234.9","-229.0","-228.5","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"137.300","6263","224.7","5872","100.00","0.00","0.00","0.00","-0.51","-0.03","61.4","53.0","5872","6","0","15.63","0.15","29.2","26.7","40.4","38.7","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2559","2220","3911","3658","-622","-640","-861","-659","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-236.3","-235.0","-228.7","-228.2","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"137.400","6269","224.8","5887","100.00","0.00","0.00","0.00","-0.51","-0.05","61.4","53.0","5887","6","0","15.63","-0.17","24.6","23.1","41.2","39.7","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2303","1948","3352","3005","-668","-654","-856","-645","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-236.3","-235.1","-229.3","-228.8","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"137.500","6275","225.0","5880","100.00","0.00","0.00","0.00","-0.69","-0.04","61.4","53.0","5880","6","0","15.63","0.14","27.6","25.3","38.3","36.2","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2636","2199","3959","3513","-870","-830","-1174","-918","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-236.7","-235.1","-228.8","-228.7","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"137.600","6281","225.0","5894","100.00","0.00","0.00","0.00","-0.70","-0.04","61.4","53.0","5894","6","0","15.63","-0.13","25.6","24.7","41.6","39.6","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2312","1942","3583","3024","-910","-854","-1193","-901","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-236.8","-235.3","-229.5","-229.2","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"137.700","6288","225.2","5891","100.00","0.00","0.00","0.00","-0.93","-0.05","61.4","53.0","5891","6","0","15.63","0.16","27.9","25.1","38.6","36.2","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2844","2175","4022","3384","-1291","-1107","-1530","-1185","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-237.1","-235.2","-229.3","-229.0","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"137.800","6294","225.3","5902","100.00","0.00","0.00","0.00","-0.97","-0.03","61.4","53.0","5902","6","0","15.62","-0.08","29.1","26.8","44.2","41.4","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2425","1843","3771","3096","-1290","-1077","-1654","-1271","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-237.4","-235.2","-229.7","-229.5","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"137.900","6300","225.4","5900","100.00","0.00","0.00","0.00","-1.13","-0.06","61.4","53.0","5900","6","0","15.62","0.07","28.4","23.6","40.7","37.6","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2926","1973","3866","3211","-1613","-1217","-1884","-1478","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-237.5","-235.0","-229.7","-229.4","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"138.000","6306","225.5","5904","100.00","0.00","0.00","0.00","-1.08","-0.03","61.4","53.0","5904","6","0","15.62","0.01","30.0","26.3","44.4","40.9","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2514","1892","3942","3279","-1353","-1120","-1935","-1529","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-237.9","-235.2","-229.8","-229.6","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"138.100","6313","225.6","5907","100.00","0.00","0.00","0.00","-1.01","-0.06","61.4","53.0","5907","6","0","15.62","0.01","25.5","21.8","39.8","36.9","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2787","2021","3718","3096","-1381","-1118","-1721","-1342","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-237.6","-235.3","-230.0","-229.7","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"138.200","6319","225.6","5905","100.00","0.00","0.00","0.00","-0.94","-0.02","61.4","53.0","5905","6","0","15.62","0.18","29.8","27.6","42.1","39.0","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2610","2211","4209","3546","-1101","-1036","-1694","-1332","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-238.0","-235.7","-229.9","-229.6","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"138.300","6325","225.7","5915","100.00","0.00","0.00","0.00","-0.71","-0.05","61.4","53.0","5915","6","0","15.61","-0.03","26.8","25.2","42.0","39.9","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2574","2055","3645","3122","-883","-805","-1248","-957","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-237.6","-236.0","-230.3","-229.9","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"138.400","6331","225.8","5908","100.00","0.00","0.00","0.00","-0.61","-0.02","61.4","53.0","5908","6","0","15.61","0.21","31.9","28.9","42.9","40.8","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2695","2267","4057","3751","-711","-703","-1065","-841","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-237.9","-236.3","-230.1","-229.6","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"138.500","6338","225.9","5920","100.00","0.00","0.00","0.00","-0.43","-0.04","61.4","53.0","5920","6","0","15.61","-0.16","27.3","25.6","44.7","43.2","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2271","1952","3363","3112","-552","-562","-725","-540","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-237.7","-236.5","-230.5","-230.1","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"138.600","6344","226.1","5911","100.00","0.00","0.00","0.00","-0.50","-0.04","61.4","53.0","5911","6","0","15.61","0.14","27.1","24.4","39.2","37.5","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2665","2298","3820","3571","-641","-658","-832","-634","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-237.8","-236.5","-230.2","-229.7","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"138.700","6350","226.1","5921","100.00","0.00","0.00","0.00","-0.50","-0.02","61.4","53.0","5921","6","0","15.61","-0.07","26.1","26.5","42.0","40.4","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2212","2112","3692","3217","-559","-622","-907","-670","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-237.9","-236.7","-230.6","-230.1","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"138.800","6357","226.3","5919","100.00","0.00","0.00","0.00","-0.53","-0.04","61.4","53.0","5919","6","0","15.60","0.06","26.1","24.4","38.4","37.0","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2695","2204","3697","3329","-630","-619","-927","-704","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-237.8","-236.8","-230.5","-230.1","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"138.900","6363","226.4","5923","100.00","0.00","0.00","0.00","-0.44","-0.02","61.4","53.0","5923","6","0","15.60","-0.01","30.1","28.5","43.4","41.8","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2280","2057","3755","3493","-470","-514","-800","-603","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-238.1","-237.0","-230.7","-230.2","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"139.000","6369","226.5","5928","100.00","0.00","0.00","0.00","-0.36","-0.06","61.4","53.0","5928","6","0","15.60","-0.14","24.6","22.3","40.1","38.9","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2432","2013","3303","3136","-452","-467","-606","-440","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-237.9","-237.0","-230.9","-230.4","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"139.100","6375","226.6","5922","100.00","0.00","0.00","0.00","-0.39","-0.02","61.4","53.0","5922","6","0","15.60","0.14","27.5","26.2","39.1","37.6","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2501","2417","3875","3644","-452","-538","-684","-496","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-238.3","-237.2","-230.7","-230.2","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"139.200","6382","226.4","5869","50.00","37.11","0.00","0.00","-0.39","0.43","61.4","53.0","5869","6","0","15.60","-0.05","24.9","25.4","40.6","39.6","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2404","2216","3567","3170","-460","-517","-690","-495","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-235.2","-234.5","-228.4","-228.3","99.84","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"139.300","6388","220.0","5477","0.00","100.00","0.00","0.00","-0.37","2.39","61.4","53.0","5477","6","0","15.60","0.31","33.3","31.4","38.8","37.7","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","3260","2917","3526","3349","-466","-498","-583","-451","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-219.9","-217.9","-213.3","-212.9","99.83","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"139.400","6394","211.8","5248","0.00","100.00","0.00","0.00","-0.30","2.25","61.4","53.0","5248","6","0","15.60","0.01","34.2","33.2","42.2","41.2","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2651","2479","3007","2827","-358","-392","-517","-398","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-209.8","-207.6","-204.4","-203.9","99.83","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"139.500","6399","203.6","5012","0.00","100.00","0.00","0.00","-0.29","2.41","61.4","53.0","5012","6","0","15.60","0.10","30.6","28.3","35.7","34.9","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2912","2565","2828","2750","-362","-367","-470","-370","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-201.1","-198.0","-195.2","-194.8","99.83","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"139.600","6405","195.1","4813","0.00","100.00","0.00","0.00","-0.26","2.36","61.4","53.0","4813","6","0","15.60","0.19","32.4","32.1","34.9","33.8","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2582","2608","3085","2878","-267","-323","-491","-369","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-192.7","-190.5","-187.5","-187.0","99.83","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"139.700","6410","187.2","5658","17.96","100.00","0.00","0.00","-0.21","2.19","61.4","53.0","5658","0","0","15.60","0.01","28.7","29.7","34.2","33.6","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2410","2348","2664","2384","-184","-234","-427","-294","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-182.2","-181.2","-180.2","-178.9","99.83","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"139.800","6415","179.3","5425","16.69","100.00","0.00","0.00","-0.15","2.28","61.4","53.0","5425","0","0","15.60","0.12","29.8","28.3","30.8","30.5","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2598","2325","2564","2546","-153","-184","-291","-194","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-174.4","-172.0","-171.9","-171.2","99.83","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"139.900","6420","171.4","4842","0.00","100.00","0.00","0.00","-0.09","2.22","61.4","53.0","4842","5","0","15.60","0.04","30.6","29.5","32.1","31.7","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2245","2191","2406","2411","-118","-151","-165","-80","100.0","100.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-165.5","-162.8","-162.5","-162.9","99.83","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"140.000","6424","163.9","5565","16.82","100.00","0.00","0.00","-0.08","2.04","61.4","53.0","5565","0","0","15.60","-0.12","24.5","24.2","29.8","29.6","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2047","1979","2062","2012","-108","-129","-141","-68","100.0","92.0","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-154.2","-152.1","-155.1","-154.8","99.83","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"140.100","6429","156.5","5307","16.10","97.56","0.00","0.00","-0.10","2.16","61.4","53.0","5307","0","0","15.60","0.00","22.8","21.8","23.5","23.3","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2248","2114","2055","2048","-136","-156","-155","-85","94.6","88.1","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-146.3","-144.7","-147.5","-147.2","99.83","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
"140.200","6433","148.9","4741","0.00","90.56","0.00","0.00","-0.10","2.13","61.4","53.0","4741","4","0","15.60","0.04","24.8","24.9","23.2","22.7","0.0","0.0","0.0","0.0","-273","-273","-273","-273","0.00","0.00","0.00","0.00","2064","2115","2189","2066","-109","-148","-189","-108","98.7","95.2","100.0","100.0","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-273.15","-140.0","-139.3","-140.0","-140.3","99.83","99.84","99.74","99.71","0.00","1","0.000","0.000","0.000","0.781","26.6","32.2","1","1"
